Time(s),Deformation(mm),Deflection at standard load (mm),Crosshead displacement (mm),Force applied (N),static:pre-load,static:Bending module speed,static:Test speed,static:Sample name,static:Bending module,static:Bending stress at maximum allowed deflection,static:Bending strength,static:Deformation at bending strength,static:Material Thickness (mm),static:Material
16.687,0.206288,0.206288,0.206288,12.8901,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
16.717,0.207304,0.207304,0.207304,13.0134,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
16.747,0.208315,0.208315,0.208315,13.1709,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
16.787,0.209635,0.209635,0.209635,12.9636,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
16.817,0.210652,0.210652,0.210652,12.9516,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
16.857,0.211981,0.211981,0.211981,12.7988,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
16.887,0.212983,0.212983,0.212983,12.98,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
16.927,0.214312,0.214312,0.214312,12.9141,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
16.957,0.215311,0.215311,0.215311,12.8693,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
16.997,0.216633,0.216633,0.216633,12.9302,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.027,0.217642,0.217642,0.217642,12.9548,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.057,0.218651,0.218651,0.218651,12.9855,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.097,0.219956,0.219956,0.219956,12.6706,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.127,0.220965,0.220965,0.220965,12.7571,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.157,0.221974,0.221974,0.221974,12.9397,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.187,0.222975,0.222975,0.222975,13.1037,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.217,0.223975,0.223975,0.223975,12.9333,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.257,0.225296,0.225296,0.225296,12.8027,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.287,0.226296,0.226296,0.226296,12.9186,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.317,0.227297,0.227297,0.227297,13.2589,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.357,0.228627,0.228627,0.228627,13.4476,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.397,0.229964,0.229964,0.229964,13.1139,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.437,0.231285,0.231285,0.231285,13.0091,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.467,0.232285,0.232285,0.232285,13.1446,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.497,0.233286,0.233286,0.233286,13.3896,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.537,0.234599,0.234599,0.234599,13.6151,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.567,0.2356,0.2356,0.2356,13.6664,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.607,0.236929,0.236929,0.236929,13.5033,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.637,0.237929,0.237929,0.237929,13.5809,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.667,0.23893,0.23893,0.23893,13.4148,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.697,0.239932,0.239932,0.239932,13.4446,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.727,0.240948,0.240948,0.240948,13.2368,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.767,0.242278,0.242278,0.242278,13.1654,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.807,0.243598,0.243598,0.243598,13.0935,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.847,0.244927,0.244927,0.244927,13.2581,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.877,0.245928,0.245928,0.245928,13.3267,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.907,0.24693,0.24693,0.24693,13.3483,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.937,0.247939,0.247939,0.247939,13.2394,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
17.967,0.248948,0.248948,0.248948,13.008,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.007,0.25026,0.25026,0.25026,12.9013,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.037,0.251261,0.251261,0.251261,12.6547,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.067,0.25227,0.25227,0.25227,12.8163,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.107,0.25359,0.25359,0.25359,12.8967,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.137,0.254591,0.254591,0.254591,13.2129,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.167,0.255616,0.255616,0.255616,13.4482,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.207,0.256955,0.256955,0.256955,13.5205,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.247,0.258275,0.258275,0.258275,13.4485,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.277,0.259291,0.259291,0.259291,13.2932,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.307,0.2603,0.2603,0.2603,13.2553,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.347,0.261622,0.261622,0.261622,13.1254,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.377,0.262639,0.262639,0.262639,13.1249,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.407,0.263648,0.263648,0.263648,13.275,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.447,0.264977,0.264977,0.264977,13.4639,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.487,0.266297,0.266297,0.266297,13.3953,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.517,0.267298,0.267298,0.267298,13.3629,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.557,0.26862,0.26862,0.26862,13.2631,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.587,0.269619,0.269619,0.269619,13.379,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.617,0.270646,0.270646,0.270646,13.1772,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.657,0.271958,0.271958,0.271958,13.4846,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.687,0.272967,0.272967,0.272967,13.7509,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.717,0.273976,0.273976,0.273976,14.0854,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.757,0.275305,0.275305,0.275305,13.9795,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.787,0.276307,0.276307,0.276307,13.7396,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.817,0.277306,0.277306,0.277306,13.7941,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.847,0.278307,0.278307,0.278307,13.9001,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.877,0.279316,0.279316,0.279316,13.7175,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.917,0.280646,0.280646,0.280646,13.626,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.957,0.281975,0.281975,0.281975,13.5114,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
18.987,0.282984,0.282984,0.282984,13.5031,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.027,0.284314,0.284314,0.284314,13.5037,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.057,0.285323,0.285323,0.285323,13.5972,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.097,0.286635,0.286635,0.286635,13.8377,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.137,0.287955,0.287955,0.287955,13.8012,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.167,0.288956,0.288956,0.288956,13.7194,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.197,0.289965,0.289965,0.289965,13.4958,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.237,0.291295,0.291295,0.291295,13.6929,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.267,0.292296,0.292296,0.292296,13.7847,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.297,0.293313,0.293313,0.293313,13.9848,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.337,0.294632,0.294632,0.294632,13.8398,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.377,0.295954,0.295954,0.295954,13.7767,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.407,0.296956,0.296956,0.296956,13.8783,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.437,0.297955,0.297955,0.297955,14.1371,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.477,0.299284,0.299284,0.299284,14.5099,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.507,0.300286,0.300286,0.300286,14.3683,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.547,0.301598,0.301598,0.301598,14.1645,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.577,0.302607,0.302607,0.302607,14.0679,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.617,0.303919,0.303919,0.303919,13.7951,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.647,0.304928,0.304928,0.304928,13.6845,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.687,0.306265,0.306265,0.306265,13.743,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.717,0.307274,0.307274,0.307274,13.9926,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.747,0.308283,0.308283,0.308283,14.1287,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.787,0.309613,0.309613,0.309613,14.2029,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.827,0.310935,0.310935,0.310935,14.3548,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.867,0.312262,0.312262,0.312262,14.2286,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.897,0.313271,0.313271,0.313271,14.2484,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.937,0.314608,0.314608,0.314608,14.3222,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
19.967,0.315619,0.315619,0.315619,14.6567,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.007,0.316931,0.316931,0.316931,14.5075,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.037,0.317931,0.317931,0.317931,14.4345,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.067,0.318932,0.318932,0.318932,14.258,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.097,0.319933,0.319933,0.319933,14.2624,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.137,0.321263,0.321263,0.321263,14.3034,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.167,0.322272,0.322272,0.322272,14.2818,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.197,0.323271,0.323271,0.323271,14.0897,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.227,0.324273,0.324273,0.324273,13.9093,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.257,0.325282,0.325282,0.325282,13.8086,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.287,0.326291,0.326291,0.326291,13.8353,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.317,0.3273,0.3273,0.3273,14.1793,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.347,0.328301,0.328301,0.328301,14.195,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.377,0.329302,0.329302,0.329302,14.4279,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.407,0.330319,0.330319,0.330319,14.4935,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.447,0.331641,0.331641,0.331641,14.3291,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.487,0.332968,0.332968,0.332968,14.0727,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.527,0.334298,0.334298,0.334298,13.9844,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.567,0.335619,0.335619,0.335619,14.1774,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.597,0.336628,0.336628,0.336628,14.6481,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.627,0.337637,0.337637,0.337637,14.824,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.667,0.338957,0.338957,0.338957,14.9185,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.697,0.339959,0.339959,0.339959,14.7246,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.727,0.340968,0.340968,0.340968,14.6592,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.757,0.341984,0.341984,0.341984,14.5696,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.797,0.343314,0.343314,0.343314,14.5129,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.837,0.344651,0.344651,0.344651,14.6837,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.867,0.345652,0.345652,0.345652,14.8875,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.897,0.346652,0.346652,0.346652,14.8695,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.937,0.347981,0.347981,0.347981,14.8375,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
20.967,0.348982,0.348982,0.348982,14.7094,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.007,0.350312,0.350312,0.350312,14.9489,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.047,0.351649,0.351649,0.351649,15.0023,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.077,0.35265,0.35265,0.35265,14.8913,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.107,0.35365,0.35365,0.35365,14.5117,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.147,0.354954,0.354954,0.354954,14.4704,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.177,0.355956,0.355956,0.355956,14.7757,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.207,0.356982,0.356982,0.356982,14.8111,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.247,0.358294,0.358294,0.358294,15.0772,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.277,0.359293,0.359293,0.359293,14.7487,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.307,0.360312,0.360312,0.360312,14.5266,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.347,0.361632,0.361632,0.361632,14.2635,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.387,0.362961,0.362961,0.362961,14.7581,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.417,0.363963,0.363963,0.363963,14.9129,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.447,0.364962,0.364962,0.364962,14.9754,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.487,0.366284,0.366284,0.366284,14.4814,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.517,0.367285,0.367285,0.367285,14.5143,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.547,0.368285,0.368285,0.368285,14.7256,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.587,0.369599,0.369599,0.369599,14.9857,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.627,0.370926,0.370926,0.370926,14.9742,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.657,0.371928,0.371928,0.371928,14.9151,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.687,0.372929,0.372929,0.372929,14.8829,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.717,0.37393,0.37393,0.37393,14.9611,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.747,0.374947,0.374947,0.374947,15.1647,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.787,0.376267,0.376267,0.376267,15.258,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.827,0.377589,0.377589,0.377589,15.4846,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.857,0.378598,0.378598,0.378598,15.4724,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.887,0.379599,0.379599,0.379599,15.2932,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.917,0.380608,0.380608,0.380608,14.9612,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.957,0.381945,0.381945,0.381945,14.709,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
21.987,0.382945,0.382945,0.382945,14.9188,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.027,0.384266,0.384266,0.384266,15.0519,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.057,0.385268,0.385268,0.385268,14.7668,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.087,0.386267,0.386267,0.386267,14.6048,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.127,0.387581,0.387581,0.387581,14.7745,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.157,0.38859,0.38859,0.38859,15.1285,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.187,0.389607,0.389607,0.389607,15.2395,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.217,0.390616,0.390616,0.390616,15.3237,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.247,0.391617,0.391617,0.391617,15.2118,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.287,0.392945,0.392945,0.392945,14.9823,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.317,0.393954,0.393954,0.393954,14.8138,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.347,0.394965,0.394965,0.394965,14.6769,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.377,0.395964,0.395964,0.395964,14.8182,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.407,0.396973,0.396973,0.396973,14.792,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.437,0.397974,0.397974,0.397974,14.9139,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.477,0.399296,0.399296,0.399296,14.7627,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.507,0.400304,0.400304,0.400304,14.6914,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.547,0.401624,0.401624,0.401624,15.0491,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.587,0.402954,0.402954,0.402954,15.1562,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.617,0.403963,0.403963,0.403963,15.1892,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.647,0.404964,0.404964,0.404964,15.0873,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.677,0.405966,0.405966,0.405966,15.1219,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.707,0.406974,0.406974,0.406974,15.0088,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.747,0.408302,0.408302,0.408302,15.1391,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.777,0.409311,0.409311,0.409311,15.3728,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.807,0.410312,0.410312,0.410312,15.5293,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.847,0.411642,0.411642,0.411642,15.5501,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.877,0.412658,0.412658,0.412658,15.5311,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.917,0.413988,0.413988,0.413988,15.1891,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.957,0.41531,0.41531,0.41531,15.0137,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
22.987,0.416309,0.416309,0.416309,14.9246,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
23.027,0.417638,0.417638,0.417638,15.0801,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
23.057,0.41864,0.41864,0.41864,15.2117,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
23.087,0.419656,0.419656,0.419656,15.1905,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
23.127,0.420969,0.420969,0.420969,15.6426,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
23.167,0.422298,0.422298,0.422298,15.757,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
