Time(s),Test time,Traversenweg absolut,Deflection at standard load(%),Compression(%),Nominal Compression(mm),Force applied(N),static:Sample name,static:0.2% Yield Strength (Compressive),static:Maximum compressive strength,static:Total strain stress at maximum compressive strength,static:Compressive stress at maximum strain,static:Compressive Modulus via Hysteresis,static:Compressive Modulus,static:Material Thickness (mm),static:Material
38.5889,18.202,810.696,2.80017,2.80017,0.640395,18396.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.5936,18.2067,810.696,2.80104,2.80104,0.640631,18405.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.6036,18.2167,810.696,2.80292,2.80292,0.641131,18422.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.6136,18.2267,810.697,2.80479,2.80479,0.641623,18440.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.6236,18.2367,810.697,2.80666,2.80666,0.64213,18458.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.6336,18.2467,810.698,2.80854,2.80854,0.642638,18476.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.639,18.2521,810.698,2.80954,2.80954,0.6429,18486.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.6436,18.2567,810.698,2.81033,2.81033,0.64313,18495.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.6536,18.2667,810.699,2.81203,2.81203,0.643641,18513.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.6636,18.2767,810.7,2.81373,2.81373,0.644156,18531.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.6736,18.2867,810.7,2.81543,2.81543,0.644656,18549.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.6836,18.2967,810.701,2.81714,2.81714,0.645148,18567.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.6889,18.302,810.701,2.81804,2.81804,0.645415,18576.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.6936,18.3067,810.701,2.81889,2.81889,0.645651,18585.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.7036,18.3167,810.702,2.82071,2.82071,0.646143,18602.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.7136,18.3267,810.702,2.82252,2.82252,0.646635,18620.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.7236,18.3367,810.703,2.82434,2.82434,0.647135,18638.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.7336,18.3467,810.703,2.82615,2.82615,0.647642,18656.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.7388,18.3519,810.703,2.8271,2.8271,0.647896,18665.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.7436,18.3567,810.703,2.82792,2.82792,0.648129,18674.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.7536,18.3667,810.704,2.82962,2.82962,0.648629,18692.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.7636,18.3767,810.705,2.83133,2.83133,0.649136,18710.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.7736,18.3867,810.705,2.83303,2.83303,0.649643,18728.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.7836,18.3967,810.705,2.83474,2.83474,0.65013,18746.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.7889,18.402,810.706,2.83563,2.83563,0.650395,18756.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.7936,18.4067,810.706,2.83647,2.83647,0.650637,18764.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.8036,18.4167,810.707,2.83824,2.83824,0.651148,18783.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.8136,18.4267,810.707,2.84001,2.84001,0.651648,18801.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.8236,18.4367,810.708,2.84177,2.84177,0.652148,18819.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.8336,18.4467,810.708,2.84354,2.84354,0.652647,18837.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.8389,18.452,810.708,2.84446,2.84446,0.652901,18847.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.8436,18.4567,810.708,2.84531,2.84531,0.653132,18855.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.8536,18.4667,810.709,2.84709,2.84709,0.653639,18873.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.8636,18.4767,810.71,2.84887,2.84887,0.65415,18892.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.8736,18.4867,810.71,2.85065,2.85065,0.654635,18910.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.8836,18.4967,810.711,2.85242,2.85242,0.655135,18928.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.889,18.5021,810.711,2.85338,2.85338,0.655406,18938.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.8936,18.5067,810.711,2.85422,2.85422,0.655642,18946.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.9036,18.5167,810.711,2.85602,2.85602,0.656126,18964.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.9136,18.5267,810.712,2.85783,2.85783,0.656626,18982.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.9236,18.5367,810.712,2.85964,2.85964,0.657126,19001.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.9336,18.5467,810.713,2.86144,2.86144,0.657626,19019.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.939,18.5521,810.713,2.86241,2.86241,0.657895,19029.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.9436,18.5567,810.713,2.86328,2.86328,0.658129,19037.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.9536,18.5667,810.714,2.86514,2.86514,0.658636,19055.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.9636,18.5767,810.715,2.867,2.867,0.659151,19074.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.9736,18.5867,810.715,2.86887,2.86887,0.659644,19092.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.9836,18.5967,810.716,2.87073,2.87073,0.660139,19110.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.9888,18.6019,810.716,2.8717,2.8717,0.660399,19120.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
38.9936,18.6067,810.716,2.87253,2.87253,0.660639,19128.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.0036,18.6167,810.717,2.87426,2.87426,0.661147,19147.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.0136,18.6267,810.717,2.87599,2.87599,0.661639,19165.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.0236,18.6367,810.718,2.87772,2.87772,0.662146,19183.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.0336,18.6467,810.718,2.87944,2.87944,0.66265,19202.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.039,18.6521,810.718,2.88037,2.88037,0.66292,19211.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.0436,18.6567,810.719,2.88126,2.88126,0.663157,19220.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.0536,18.6667,810.719,2.88317,2.88317,0.663664,19238.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.0636,18.6767,810.72,2.88508,2.88508,0.664164,19257.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.0736,18.6867,810.72,2.88699,2.88699,0.664656,19275.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.0836,18.6967,810.721,2.8889,2.8889,0.66516,19293.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.0891,18.7022,810.721,2.88994,2.88994,0.665437,19303.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.0936,18.7067,810.721,2.89082,2.89082,0.665667,19312.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.1036,18.7167,810.722,2.89275,2.89275,0.666193,19330.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.1136,18.7267,810.722,2.89469,2.89469,0.666685,19348.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.1236,18.7367,810.723,2.89662,2.89662,0.667185,19367.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.1336,18.7467,810.723,2.89856,2.89856,0.667685,19385.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.139,18.7521,810.723,2.89959,2.89959,0.667949,19395.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.1436,18.7567,810.724,2.90049,2.90049,0.668177,19403.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.1536,18.7667,810.724,2.90241,2.90241,0.668677,19422.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.1636,18.7767,810.725,2.90434,2.90434,0.669163,19440.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.1736,18.7867,810.725,2.90627,2.90627,0.669663,19458.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.1836,18.7967,810.726,2.9082,2.9082,0.670155,19476.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.189,18.8021,810.726,2.90923,2.90923,0.670428,19486.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.1936,18.8067,810.726,2.9101,2.9101,0.670662,19495.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.2036,18.8167,810.727,2.91197,2.91197,0.671154,19513.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.2136,18.8267,810.727,2.91383,2.91383,0.671654,19531.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.2236,18.8367,810.728,2.9157,2.9157,0.672158,19549.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.2336,18.8467,810.728,2.91757,2.91757,0.672665,19567.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.2389,18.852,810.728,2.91855,2.91855,0.672932,19577.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.2436,18.8567,810.729,2.91949,2.91949,0.673172,19586.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.2536,18.8667,810.729,2.92146,2.92146,0.673672,19604.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.2636,18.8767,810.73,2.92344,2.92344,0.674191,19622.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.2736,18.8867,810.73,2.92541,2.92541,0.674683,19640.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.2836,18.8967,810.731,2.92738,2.92738,0.675175,19659.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.2889,18.902,810.731,2.92842,2.92842,0.675433,19668.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.2936,18.9067,810.731,2.92941,2.92941,0.675667,19677.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.3036,18.9167,810.732,2.93149,2.93149,0.676167,19696.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.3136,18.9267,810.732,2.93358,2.93358,0.676667,19714.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.3236,18.9367,810.733,2.93566,2.93566,0.67717,19732.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.3336,18.9467,810.733,2.93774,2.93774,0.677678,19751.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.3387,18.9518,810.733,2.9388,2.9388,0.677931,19760.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.3436,18.9567,810.734,2.94037,2.94037,0.678177,19769.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.3536,18.9667,810.734,2.94355,2.94355,0.678677,19788.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.3636,18.9767,810.735,2.94672,2.94672,0.679188,19806.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.3736,18.9867,810.735,2.9499,2.9499,0.67968,19825.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.3836,18.9967,810.736,2.95308,2.95308,0.680172,19843.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.3885,19.0016,810.736,2.95464,2.95464,0.680425,19852.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.3936,19.0067,810.736,2.95579,2.95579,0.680687,19861.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.4036,19.0167,810.737,2.95805,2.95805,0.681206,19879.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.4136,19.0267,810.737,2.96031,2.96031,0.681689,19897.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.4236,19.0367,810.738,2.96257,2.96257,0.682181,19915.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.4336,19.0467,810.738,2.96483,2.96483,0.682688,19933.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.4385,19.0516,810.738,2.96593,2.96593,0.682928,19942.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.4436,19.0567,810.739,2.96725,2.96725,0.68318,19952.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.4536,19.0667,810.739,2.96982,2.96982,0.683672,19970.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.4636,19.0767,810.74,2.97239,2.97239,0.684176,19988.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.4736,19.0867,810.74,2.97496,2.97496,0.684676,20007.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.4836,19.0967,810.741,2.97753,2.97753,0.685183,20025.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.4885,19.1016,810.741,2.97878,2.97878,0.685427,20034.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.4936,19.1067,810.741,2.98005,2.98005,0.685683,20044.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.5036,19.1167,810.742,2.98253,2.98253,0.686182,20062.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.5136,19.1267,810.742,2.98501,2.98501,0.686678,20081.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.5236,19.1367,810.743,2.98749,2.98749,0.687186,20099.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.5336,19.1467,810.743,2.98997,2.98997,0.687693,20118.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.5385,19.1516,810.743,2.99118,2.99118,0.687932,20127.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.5436,19.1567,810.744,2.99254,2.99254,0.688185,20137.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.5536,19.1667,810.744,2.99521,2.99521,0.688696,20155.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.5636,19.1767,810.745,2.99787,2.99787,0.689204,20174.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.5736,19.1867,810.745,3.00054,3.00054,0.689696,20192.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.5836,19.1967,810.746,3.0032,3.0032,0.69018,20210.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.5885,19.2016,810.746,3.0045,3.0045,0.690423,20219.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.5936,19.2067,810.746,3.00586,3.00586,0.69068,20229.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.6036,19.2167,810.747,3.00851,3.00851,0.69118,20247.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.6136,19.2267,810.747,3.01116,3.01116,0.691666,20266.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.6236,19.2367,810.748,3.01381,3.01381,0.692166,20284.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.6336,19.2467,810.748,3.01646,3.01646,0.692681,20302.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.6387,19.2518,810.748,3.0178,3.0178,0.692933,20312.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.6436,19.2567,810.749,3.0186,3.0186,0.69318,20321.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.6536,19.2667,810.749,3.02021,3.02021,0.693673,20339.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.6636,19.2767,810.75,3.02182,3.02182,0.694184,20358.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.6736,19.2867,810.75,3.02344,3.02344,0.694683,20377.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.6836,19.2967,810.751,3.02505,3.02505,0.695168,20395.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.6887,19.3018,810.751,3.02587,3.02587,0.695431,20405.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.6936,19.3067,810.751,3.02713,3.02713,0.695683,20414.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.7036,19.3167,810.752,3.02971,3.02971,0.696194,20432.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.7136,19.3267,810.752,3.0323,3.0323,0.696694,20451.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.7236,19.3367,810.753,3.03488,3.03488,0.697186,20469.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.7336,19.3467,810.753,3.03746,3.03746,0.697693,20488.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.7389,19.352,810.753,3.03882,3.03882,0.697953,20498.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.7436,19.3567,810.754,3.03996,3.03996,0.698185,20506.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.7536,19.3667,810.754,3.04237,3.04237,0.698677,20525.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.7636,19.3767,810.755,3.04478,3.04478,0.699177,20543.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.7736,19.3867,810.755,3.04719,3.04719,0.699681,20562.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.7836,19.3967,810.756,3.0496,3.0496,0.70018,20580.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.7887,19.4018,810.756,3.05083,3.05083,0.700437,20589.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.7936,19.4067,810.756,3.0522,3.0522,0.70068,20598.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.8036,19.4167,810.757,3.05499,3.05499,0.701165,20617.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.8136,19.4267,810.757,3.05779,3.05779,0.701664,20636.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.8236,19.4367,810.758,3.06058,3.06058,0.702156,20654.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.8336,19.4467,810.758,3.06338,3.06338,0.702656,20673.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.8387,19.4518,810.758,3.0648,3.0648,0.702916,20682.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.8436,19.4567,810.759,3.06611,3.06611,0.703167,20691.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.8536,19.4667,810.759,3.06878,3.06878,0.703667,20710.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.8636,19.4767,810.76,3.07145,3.07145,0.704167,20728.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.8736,19.4867,810.76,3.07413,3.07413,0.704651,20747.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.8836,19.4967,810.761,3.0768,3.0768,0.705136,20765.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.8889,19.502,810.761,3.07821,3.07821,0.7054,20775.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.8936,19.5067,810.761,3.07946,3.07946,0.705635,20783.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.9036,19.5167,810.762,3.08212,3.08212,0.706143,20802.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.9136,19.5267,810.762,3.08478,3.08478,0.706643,20820.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.9236,19.5367,810.763,3.08744,3.08744,0.707135,20838.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.9336,19.5467,810.763,3.0901,3.0901,0.707638,20856.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.9387,19.5518,810.763,3.09146,3.09146,0.707893,20866.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.9436,19.5567,810.764,3.09273,3.09273,0.708138,20875.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.9536,19.5667,810.764,3.09534,3.09534,0.70863,20893.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.9636,19.5767,810.764,3.09795,3.09795,0.709122,20912.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.9736,19.5867,810.765,3.10055,3.10055,0.709629,20931.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.9836,19.5967,810.765,3.10316,3.10316,0.710129,20949.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.9889,19.602,810.766,3.10452,3.10452,0.710397,20959.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
39.9936,19.6067,810.766,3.10584,3.10584,0.71064,20968.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.0036,19.6167,810.767,3.10859,3.10859,0.711155,20987.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.0136,19.6267,810.767,3.11135,3.11135,0.711655,21005.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.0236,19.6367,810.768,3.1141,3.1141,0.712147,21024.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.0336,19.6467,810.768,3.11686,3.11686,0.712651,21043.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.0387,19.6518,810.768,3.11826,3.11826,0.7129,21052.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.0436,19.6567,810.769,3.1196,3.1196,0.713143,21061.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.0536,19.6667,810.769,3.12232,3.12232,0.713627,21080.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.0636,19.6767,810.769,3.12504,3.12504,0.714127,21098.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.0736,19.6867,810.77,3.12776,3.12776,0.714634,21117.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.0836,19.6967,810.77,3.13049,3.13049,0.715119,21135.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.0887,19.7018,810.771,3.13188,3.13188,0.715374,21145.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.0936,19.7067,810.771,3.13311,3.13311,0.715618,21154.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.1036,19.7167,810.771,3.13564,3.13564,0.716126,21173.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.1136,19.7267,810.772,3.13816,3.13816,0.716629,21191.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.1236,19.7367,810.772,3.14069,3.14069,0.717129,21210.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.1336,19.7467,810.773,3.14322,3.14322,0.717636,21229.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.1388,19.7519,810.773,3.14452,3.14452,0.717894,21239.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.1436,19.7567,810.774,3.14578,3.14578,0.718136,21248.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
40.1536,19.7667,810.774,3.14837,3.14837,0.718636,21267.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
