Sample name,Material Thickness (mm),Material,Time(s),Deformation(mm),Deflection at standard load (mm),Crosshead displacement (mm),Force applied (N),Bending module speed,Bending module,Bending strength,Deformation at bending strength
"""PA_0,1_I_2""",1,PA,44.6928,1.13524,1.13524,1.13524,26.1641,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,44.7328,1.13657,1.13657,1.13657,26.2792,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,44.7628,1.13758,1.13758,1.13758,26.2631,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,44.8028,1.1389,1.1389,1.1389,26.0266,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,44.8328,1.1399,1.1399,1.1399,25.8728,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,44.8628,1.14091,1.14091,1.14091,26.0486,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,44.9028,1.14222,1.14222,1.14222,26.0066,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,44.9328,1.14322,1.14322,1.14322,26.0455,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,44.9628,1.14422,1.14422,1.14422,26.0532,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,44.9928,1.14524,1.14524,1.14524,26.1194,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.0328,1.14656,1.14656,1.14656,26.4812,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.0628,1.14756,1.14756,1.14756,26.7436,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.0928,1.14857,1.14857,1.14857,26.9534,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.1228,1.14958,1.14958,1.14958,27.1299,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.1628,1.15091,1.15091,1.15091,26.9712,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.1928,1.15192,1.15192,1.15192,26.8608,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.2228,1.15293,1.15293,1.15293,26.8855,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.2628,1.15424,1.15424,1.15424,26.8126,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.2928,1.15525,1.15525,1.15525,26.8384,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.3328,1.15658,1.15658,1.15658,26.5206,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.3728,1.15791,1.15791,1.15791,26.486,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.4028,1.15891,1.15891,1.15891,26.5504,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.4328,1.15992,1.15992,1.15992,26.683,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.4728,1.16123,1.16123,1.16123,26.7282,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.5028,1.16223,1.16223,1.16223,26.7427,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.5328,1.16323,1.16323,1.16323,26.8574,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.5628,1.16424,1.16424,1.16424,26.6604,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.6028,1.16557,1.16557,1.16557,26.6761,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.6428,1.16691,1.16691,1.16691,26.3638,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.6728,1.16791,1.16791,1.16791,26.4875,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.7128,1.16923,1.16923,1.16923,26.5304,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.7528,1.17056,1.17056,1.17056,26.6725,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.7828,1.17156,1.17156,1.17156,26.8288,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.8128,1.17256,1.17256,1.17256,26.7599,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.8528,1.17388,1.17388,1.17388,26.8769,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.8828,1.17489,1.17489,1.17489,26.9345,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.9228,1.1762,1.1762,1.1762,26.7547,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.9528,1.1772,1.1772,1.1772,26.6455,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,45.9928,1.17853,1.17853,1.17853,26.4783,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.0228,1.17953,1.17953,1.17953,26.5228,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.0528,1.18053,1.18053,1.18053,26.6595,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.0828,1.18154,1.18154,1.18154,26.6166,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.1128,1.18255,1.18255,1.18255,26.6574,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.1528,1.18387,1.18387,1.18387,26.5821,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.1928,1.1852,1.1852,1.1852,26.6941,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.2228,1.1862,1.1862,1.1862,26.679,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.2528,1.1872,1.1872,1.1872,26.9115,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.2828,1.1882,1.1882,1.1882,27.2565,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.3128,1.18921,1.18921,1.18921,27.2428,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.3428,1.19022,1.19022,1.19022,27.2514,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.3828,1.19153,1.19153,1.19153,26.7347,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.4228,1.19286,1.19286,1.19286,27.1179,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.4528,1.19386,1.19386,1.19386,27.1482,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.4928,1.19518,1.19518,1.19518,27.4187,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.5228,1.1962,1.1962,1.1962,27.289,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.5528,1.19721,1.19721,1.19721,27.1655,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.5828,1.19821,1.19821,1.19821,27.0102,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.6228,1.19954,1.19954,1.19954,26.7961,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.6528,1.20055,1.20055,1.20055,26.875,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.6828,1.20156,1.20156,1.20156,26.8638,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.7128,1.20256,1.20256,1.20256,27.0173,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.7428,1.20356,1.20356,1.20356,27.1834,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.7728,1.20457,1.20457,1.20457,27.0612,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.8028,1.20558,1.20558,1.20558,26.9528,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.8428,1.2069,1.2069,1.2069,26.9069,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.8828,1.20823,1.20823,1.20823,27.359,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.9228,1.20956,1.20956,1.20956,27.7608,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.9628,1.21089,1.21089,1.21089,27.7444,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,46.9928,1.21189,1.21189,1.21189,27.7834,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.0228,1.2129,1.2129,1.2129,27.5252,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.0628,1.21423,1.21423,1.21423,27.7589,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.0928,1.21523,1.21523,1.21523,27.6185,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.1228,1.21624,1.21624,1.21624,27.5127,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.1528,1.21724,1.21724,1.21724,27.0816,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.1828,1.21824,1.21824,1.21824,26.9568,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.2128,1.21924,1.21924,1.21924,27.0653,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.2428,1.22026,1.22026,1.22026,27.2667,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.2828,1.22157,1.22157,1.22157,27.5005,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.3128,1.22258,1.22258,1.22258,27.297,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.3528,1.22391,1.22391,1.22391,27.4719,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.3828,1.22491,1.22491,1.22491,27.389,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.4228,1.22625,1.22625,1.22625,27.4456,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.4528,1.22725,1.22725,1.22725,27.4521,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.4828,1.22825,1.22825,1.22825,27.8813,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.5228,1.22957,1.22957,1.22957,28.0229,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.5628,1.23089,1.23089,1.23089,27.9234,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.5928,1.23191,1.23191,1.23191,27.5862,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.6328,1.23323,1.23323,1.23323,27.4544,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.6628,1.23423,1.23423,1.23423,27.2075,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.6928,1.23524,1.23524,1.23524,27.2625,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.7328,1.23657,1.23657,1.23657,27.2586,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.7728,1.2379,1.2379,1.2379,27.5113,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.8128,1.23922,1.23922,1.23922,27.554,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.8428,1.24022,1.24022,1.24022,27.9959,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.8828,1.24155,1.24155,1.24155,27.818,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.9128,1.24256,1.24256,1.24256,27.9254,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.9528,1.24388,1.24388,1.24388,27.9627,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,47.9928,1.2452,1.2452,1.2452,28.0765,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.0228,1.24621,1.24621,1.24621,27.9662,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.0628,1.24754,1.24754,1.24754,28.2566,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.1028,1.24887,1.24887,1.24887,27.8215,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.1328,1.24988,1.24988,1.24988,28.2351,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.1728,1.2512,1.2512,1.2512,28.244,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.2128,1.25253,1.25253,1.25253,28.8704,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.2428,1.25353,1.25353,1.25353,28.5633,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.2728,1.25453,1.25453,1.25453,28.5744,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.3028,1.25553,1.25553,1.25553,28.3961,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.3328,1.25654,1.25654,1.25654,28.3254,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.3628,1.25755,1.25755,1.25755,28.0962,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.4028,1.25887,1.25887,1.25887,27.9577,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.4328,1.25987,1.25987,1.25987,27.999,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.4728,1.2612,1.2612,1.2612,27.7917,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.5128,1.26253,1.26253,1.26253,27.5034,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.5428,1.26353,1.26353,1.26353,27.5877,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.5728,1.26455,1.26455,1.26455,27.8628,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.6028,1.26555,1.26555,1.26555,27.9506,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.6328,1.26655,1.26655,1.26655,27.9895,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.6728,1.26789,1.26789,1.26789,27.7857,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.7028,1.2689,1.2689,1.2689,27.9732,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.7328,1.26991,1.26991,1.26991,28.1245,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.7728,1.27124,1.27124,1.27124,28.5615,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.8028,1.27225,1.27225,1.27225,28.2568,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.8428,1.27357,1.27357,1.27357,28.0833,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.8728,1.27457,1.27457,1.27457,27.9175,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.9128,1.27589,1.27589,1.27589,28.0216,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.9528,1.27722,1.27722,1.27722,28.4023,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,48.9828,1.27822,1.27822,1.27822,28.4269,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.0128,1.27922,1.27922,1.27922,28.5342,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.0428,1.28023,1.28023,1.28023,28.3096,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.0828,1.28156,1.28156,1.28156,28.2933,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.1228,1.2829,1.2829,1.2829,28.4613,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.1528,1.2839,1.2839,1.2839,28.2901,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.1828,1.2849,1.2849,1.2849,28.285,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.2128,1.28591,1.28591,1.28591,28.3204,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.2428,1.28691,1.28691,1.28691,28.1884,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.2728,1.28791,1.28791,1.28791,28.0381,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.3028,1.28892,1.28892,1.28892,28.0796,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.3428,1.29024,1.29024,1.29024,28.4425,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.3728,1.29125,1.29125,1.29125,28.3348,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.4028,1.29225,1.29225,1.29225,28.2906,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.4328,1.29325,1.29325,1.29325,28.1151,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.4728,1.29459,1.29459,1.29459,28.4057,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.5128,1.29591,1.29591,1.29591,28.4167,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.5528,1.29722,1.29722,1.29722,28.5128,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.5828,1.29823,1.29823,1.29823,28.7254,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.6128,1.29923,1.29923,1.29923,28.7614,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.6428,1.30025,1.30025,1.30025,28.6429,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.6828,1.30157,1.30157,1.30157,28.6904,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.7128,1.30257,1.30257,1.30257,28.7845,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.7528,1.3039,1.3039,1.3039,29.066,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.7928,1.30523,1.30523,1.30523,28.936,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.8328,1.30655,1.30655,1.30655,29.0813,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.8628,1.30755,1.30755,1.30755,29.0008,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.9028,1.30888,1.30888,1.30888,29.034,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.9328,1.30989,1.30989,1.30989,29.0079,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,49.9728,1.31121,1.31121,1.31121,28.9454,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.0128,1.31253,1.31253,1.31253,29.1453,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.0428,1.31354,1.31354,1.31354,29.0335,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.0828,1.31486,1.31486,1.31486,29.2196,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.1128,1.31586,1.31586,1.31586,29.0716,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.1428,1.31688,1.31688,1.31688,29.0889,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.1828,1.3182,1.3182,1.3182,29.1691,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.2128,1.3192,1.3192,1.3192,29.3429,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.2528,1.32053,1.32053,1.32053,29.0612,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.2928,1.32186,1.32186,1.32186,28.9731,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.3228,1.32287,1.32287,1.32287,28.8984,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.3528,1.32388,1.32388,1.32388,29.1838,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.3928,1.32521,1.32521,1.32521,28.9745,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.4228,1.32621,1.32621,1.32621,28.7961,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.4628,1.32752,1.32752,1.32752,28.7958,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.4928,1.32854,1.32854,1.32854,29.0097,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.5328,1.32986,1.32986,1.32986,29.4479,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.5628,1.33086,1.33086,1.33086,29.5214,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.5928,1.33189,1.33189,1.33189,29.5185,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.6328,1.33321,1.33321,1.33321,29.6342,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.6628,1.33421,1.33421,1.33421,29.6105,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.6928,1.33522,1.33522,1.33522,29.6166,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.7228,1.33622,1.33622,1.33622,29.5756,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.7528,1.33722,1.33722,1.33722,29.4655,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.7828,1.33822,1.33822,1.33822,29.4014,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.8128,1.33924,1.33924,1.33924,29.625,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.8528,1.34057,1.34057,1.34057,29.7293,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.8928,1.3419,1.3419,1.3419,29.795,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.9328,1.34322,1.34322,1.34322,29.7211,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,50.9628,1.34422,1.34422,1.34422,29.5566,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.0028,1.34554,1.34554,1.34554,29.4355,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.0328,1.34657,1.34657,1.34657,29.361,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.0628,1.34757,1.34757,1.34757,29.8336,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.1028,1.34889,1.34889,1.34889,29.943,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.1328,1.34989,1.34989,1.34989,29.8522,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.1628,1.35091,1.35091,1.35091,29.2931,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.1928,1.35191,1.35191,1.35191,28.9656,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.2328,1.35323,1.35323,1.35323,29.1753,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.2628,1.35426,1.35426,1.35426,29.4126,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.3028,1.35558,1.35558,1.35558,29.6537,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.3328,1.35658,1.35658,1.35658,29.6166,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.3628,1.35758,1.35758,1.35758,29.3617,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.4028,1.35891,1.35891,1.35891,29.1992,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.4328,1.35992,1.35992,1.35992,29.2336,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.4728,1.36125,1.36125,1.36125,29.4836,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.5028,1.36226,1.36226,1.36226,29.6896,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.5428,1.36356,1.36356,1.36356,29.6953,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.5728,1.36456,1.36456,1.36456,29.9114,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.6028,1.36556,1.36556,1.36556,29.8731,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.6328,1.36656,1.36656,1.36656,29.9916,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.6728,1.36789,1.36789,1.36789,29.9119,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.7028,1.3689,1.3689,1.3689,29.8772,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.7328,1.3699,1.3699,1.3699,29.9443,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.7728,1.37122,1.37122,1.37122,29.9443,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.8028,1.37222,1.37222,1.37222,29.9928,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.8328,1.37322,1.37322,1.37322,29.7797,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.8728,1.37455,1.37455,1.37455,29.7946,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.9128,1.37588,1.37588,1.37588,30.0411,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.9428,1.37689,1.37689,1.37689,30.2903,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,51.9828,1.3782,1.3782,1.3782,30.3938,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,52.0128,1.37921,1.37921,1.37921,30.0156,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,52.0528,1.38053,1.38053,1.38053,29.9127,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,52.0828,1.38153,1.38153,1.38153,29.5238,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,52.1228,1.38286,1.38286,1.38286,29.7835,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,52.1528,1.38387,1.38387,1.38387,29.7187,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,52.1828,1.38487,1.38487,1.38487,29.9326,2.0,1441.88,87.1449,7.32024
